"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","Lead",2019-08-20 12:50:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","Magnesium",2019-08-20 12:50:00,"7439-95-4","T",1050,"ug/l",68,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","Nickel",2019-08-20 12:50:00,"7440-02-0","T",0.26,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","Nitrate+Nitrite as Nitrogen",2019-08-20 12:50:00,"NO3NO2N","T",0.141,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","Nitrogen",2019-08-20 12:50:00,"7727-37-9","T",0.14,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","Nitrogen, ammonia (As N)",2019-08-20 12:50:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","NITROGEN, KJELDAHL, TOTAL",2019-08-20 12:50:00,"KN","T",NA,"mg/l",0.1,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","NITROGEN, NITRATE (AS N)",2019-08-20 12:50:00,"14797-55-8","T",0.141,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","NITROGEN, NITRITE",2019-08-20 12:50:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","PHOSPHORUS, TOTAL (AS P)",2019-08-20 12:50:00,"7723-14-0","T",0.0197,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","Silver",2019-08-20 12:50:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","TURBIDITY",2019-08-20 12:50:00,"TURB","T",0.81,"ntu",0.06,"ntu",0.1,"","R","Equipment Blank error",2020-02-03
"RIBS Screening 2019","14-NEVR_T20-0.3","14-NEVR_T20-0.3-08202019-W","Zinc",2019-08-20 12:50:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-08-20 11:00:00,"ALK","T",12.8,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Aluminum",2019-08-20 11:00:00,"7429-90-5","T",27.3,"ug/l",2.3,"ug/l",10,"N","R","lab error",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Arsenic",2019-08-20 11:00:00,"7440-38-2","T",NA,"ug/l",0.32,"ug/l",1,"U","R","Analyte was analyzed for but not detected ; Precision error",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Cadmium",2019-08-20 11:00:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Calcium",2019-08-20 11:00:00,"7440-70-2","T",6430,"ug/l",110,"ug/l",1000,"E","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","CHLORIDE (AS CL)",2019-08-20 11:00:00,"16887-00-6","T",31,"mg/l",0.5,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Chlorophyll A",2019-08-20 11:00:00,"479-61-8","T",0.5,"ug/l",NA,"ug/l",0.039,"","R","Equipment Blank error",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Copper",2019-08-20 11:00:00,"7440-50-8","T",NA,"ug/l",0.66,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","HARDNESS (AS CACO3)",2019-08-20 11:00:00,"HARD","T",20.5,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Iron",2019-08-20 11:00:00,"7439-89-6","T",66.7,"ug/l",13,"ug/l",100,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Lead",2019-08-20 11:00:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Magnesium",2019-08-20 11:00:00,"7439-95-4","T",1080,"ug/l",68,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Nickel",2019-08-20 11:00:00,"7440-02-0","T",0.31,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Nitrate+Nitrite as Nitrogen",2019-08-20 11:00:00,"NO3NO2N","T",0.076,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Nitrogen",2019-08-20 11:00:00,"7727-37-9","T",NA,"mg/l",NA,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Nitrogen, ammonia (As N)",2019-08-20 11:00:00,"7664-41-7","T",0.015,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","NITROGEN, KJELDAHL, TOTAL",2019-08-20 11:00:00,"KN","T",0.17,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","NITROGEN, NITRATE (AS N)",2019-08-20 11:00:00,"14797-55-8","T",0.076,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","NITROGEN, NITRITE",2019-08-20 11:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","PHOSPHORUS, TOTAL (AS P)",2019-08-20 11:00:00,"7723-14-0","T",0.0126,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Silver",2019-08-20 11:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","TURBIDITY",2019-08-20 11:00:00,"TURB","T",1.22,"ntu",0.06,"ntu",0.1,"","T","",2020-02-03
"RIBS Screening 2019","14-PINE-4.4","14-PINE-4.4-08202019-W","Zinc",2019-08-20 11:00:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-08-22 08:50:00,"ALK","T",16.4,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Aluminum",2019-08-22 08:50:00,"7429-90-5","T",11.5,"ug/l",2.3,"ug/l",10,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Arsenic",2019-08-22 08:50:00,"7440-38-2","T",0.46,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Cadmium",2019-08-22 08:50:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Calcium",2019-08-22 08:50:00,"7440-70-2","T",5450,"ug/l",110,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","CHLORIDE (AS CL)",2019-08-22 08:50:00,"16887-00-6","T",7.4,"mg/l",0.5,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Chlorophyll A",2019-08-22 08:50:00,"479-61-8","T",0.497,"ug/l",NA,"ug/l",0.039,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Copper",2019-08-22 08:50:00,"7440-50-8","T",NA,"ug/l",0.66,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","HARDNESS (AS CACO3)",2019-08-22 08:50:00,"HARD","T",17.8,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Iron",2019-08-22 08:50:00,"7439-89-6","T",28.9,"ug/l",13,"ug/l",100,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Lead",2019-08-22 08:50:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Magnesium",2019-08-22 08:50:00,"7439-95-4","T",1020,"ug/l",68,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Nickel",2019-08-22 08:50:00,"7440-02-0","T",NA,"ug/l",0.26,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Nitrate+Nitrite as Nitrogen",2019-08-22 08:50:00,"NO3NO2N","T",0.22,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Nitrogen",2019-08-22 08:50:00,"7727-37-9","T",0.22,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Nitrogen, ammonia (As N)",2019-08-22 08:50:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","NITROGEN, KJELDAHL, TOTAL",2019-08-22 08:50:00,"KN","T",NA,"mg/l",0.1,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","NITROGEN, NITRATE (AS N)",2019-08-22 08:50:00,"14797-55-8","T",0.22,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","NITROGEN, NITRITE",2019-08-22 08:50:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","PHOSPHORUS, TOTAL (AS P)",2019-08-22 08:50:00,"7723-14-0","T",0.0064,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Silver",2019-08-22 08:50:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","TURBIDITY",2019-08-22 08:50:00,"TURB","T",0.67,"ntu",0.06,"ntu",0.1,"","R","Equipment Blank error",2020-02-03
"RIBS Screening 2019","14-SPRB-0.5","14-SPRB-0.5-08222019-W","Zinc",2019-08-22 08:50:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","R","Analyte was analyzed for but not detected ; Precision error",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-08-22 11:10:00,"ALK","T",31.6,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Aluminum",2019-08-22 11:10:00,"7429-90-5","T",34.6,"ug/l",2.3,"ug/l",10,"","A","",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Arsenic",2019-08-22 11:10:00,"7440-38-2","T",0.56,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Cadmium",2019-08-22 11:10:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Calcium",2019-08-22 11:10:00,"7440-70-2","T",10300,"ug/l",110,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","CHLORIDE (AS CL)",2019-08-22 11:10:00,"16887-00-6","T",23,"mg/l",0.5,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Copper",2019-08-22 11:10:00,"7440-50-8","T",NA,"ug/l",0.66,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","HARDNESS (AS CACO3)",2019-08-22 11:10:00,"HARD","T",38.2,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Iron",2019-08-22 11:10:00,"7439-89-6","T",118,"ug/l",13,"ug/l",100,"","A","",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Lead",2019-08-22 11:10:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Nickel",2019-08-22 11:10:00,"7440-02-0","T",0.47,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Nitrate+Nitrite as Nitrogen",2019-08-22 11:10:00,"NO3NO2N","T",0.0606,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Nitrogen",2019-08-22 11:10:00,"7727-37-9","T",NA,"mg/l",NA,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Nitrogen, ammonia (As N)",2019-08-22 11:10:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","NITROGEN, KJELDAHL, TOTAL",2019-08-22 11:10:00,"KN","T",0.24,"mg/l",0.1,"mg/l",0.1,"","R","Equipment Blank error",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","NITROGEN, NITRATE (AS N)",2019-08-22 11:10:00,"14797-55-8","T",0.061,"mg/l",NA,"mg/l",0.01,"","R","Result should be less than the total",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","NITROGEN, NITRITE",2019-08-22 11:10:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","PHOSPHORUS, TOTAL (AS P)",2019-08-22 11:10:00,"7723-14-0","T",0.0197,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Silver",2019-08-22 11:10:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","TURBIDITY",2019-08-22 11:10:00,"TURB","T",2.89,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error",2020-02-03
"RIBS Screening 2019","14-STEL-1.6","14-STEL-1.6-08222019-W","Zinc",2019-08-22 11:10:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","R","Analyte was analyzed for but not detected ; Precision error",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-08-21 10:30:00,"ALK","T",16.4,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Aluminum",2019-08-21 10:30:00,"7429-90-5","T",69.3,"ug/l",2.3,"ug/l",10,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Arsenic",2019-08-21 10:30:00,"7440-38-2","T",0.74,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Cadmium",2019-08-21 10:30:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Calcium",2019-08-21 10:30:00,"7440-70-2","T",6250,"ug/l",110,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","CHLORIDE (AS CL)",2019-08-21 10:30:00,"16887-00-6","T",16.9,"mg/l",0.5,"mg/l",2,"","R","Precision error",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Chlorophyll A",2019-08-21 10:30:00,"479-61-8","T",1.77,"ug/l",NA,"ug/l",0.081,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Copper",2019-08-21 10:30:00,"7440-50-8","T",0.8,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","HARDNESS (AS CACO3)",2019-08-21 10:30:00,"HARD","T",22.9,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Iron",2019-08-21 10:30:00,"7439-89-6","T",436,"ug/l",13,"ug/l",100,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Lead",2019-08-21 10:30:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Magnesium",2019-08-21 10:30:00,"7439-95-4","T",1770,"ug/l",68,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Nickel",2019-08-21 10:30:00,"7440-02-0","T",0.64,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Nitrate+Nitrite as Nitrogen",2019-08-21 10:30:00,"NO3NO2N","T",0.136,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Nitrogen",2019-08-21 10:30:00,"KN","T",0.14,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Nitrogen, ammonia (As N)",2019-08-21 10:30:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","NITROGEN, KJELDAHL, TOTAL",2019-08-21 10:30:00,"KN","T",0.21,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","NITROGEN, NITRATE (AS N)",2019-08-21 10:30:00,"14797-55-8","T",0.136,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","NITROGEN, NITRITE",2019-08-21 10:30:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","PHOSPHORUS, TOTAL (AS P)",2019-08-21 10:30:00,"7723-14-0","T",0.037,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Silver",2019-08-21 10:30:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","TURBIDITY",2019-08-21 10:30:00,"TURB","T",2.18,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error",2020-02-03
"RIBS Screening 2019","14-TENR-3.7","14-TENR-3.7-08212019-W","Zinc",2019-08-21 10:30:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","R","Analyte was analyzed for but not detected ; Precision error",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-08-22 12:15:00,"ALK","T",40.8,"mg/l",1.8,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Aluminum",2019-08-22 12:15:00,"7429-90-5","T",34.2,"ug/l",2.3,"ug/l",10,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Arsenic",2019-08-22 12:15:00,"7440-38-2","T",1,"ug/l",0.32,"ug/l",1,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Cadmium",2019-08-22 12:15:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Calcium",2019-08-22 12:15:00,"7440-70-2","T",12600,"ug/l",110,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","CHLORIDE (AS CL)",2019-08-22 12:15:00,"16887-00-6","T",5.3,"mg/l",0.5,"mg/l",2,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Chlorophyll A",2019-08-22 12:15:00,"479-61-8","T",1.06,"ug/l",NA,"ug/l",0.039,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Copper",2019-08-22 12:15:00,"7440-50-8","T",0.69,"ug/l",0.66,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","HARDNESS (AS CACO3)",2019-08-22 12:15:00,"HARD","T",39.9,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Iron",2019-08-22 12:15:00,"7439-89-6","T",166,"ug/l",13,"ug/l",100,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Lead",2019-08-22 12:15:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Magnesium",2019-08-22 12:15:00,"7439-95-4","T",2080,"ug/l",68,"ug/l",1000,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Nickel",2019-08-22 12:15:00,"7440-02-0","T",0.42,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Nitrate+Nitrite as Nitrogen",2019-08-22 12:15:00,"NO3NO2N","T",0.219,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Nitrogen",2019-08-22 12:15:00,"7727-37-9","T",0.22,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","Nitrogen, ammonia (As N)",2019-08-22 12:15:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","NITROGEN, KJELDAHL, TOTAL",2019-08-22 12:15:00,"KN","T",0.16,"mg/l",0.1,"mg/l",0.1,"","R","Equipment Blank error",2020-02-03
"RIBS Screening 2019","14-TOWN_T11-0.2","14-TOWN-T11-0.2-08222019-W","NITROGEN, NITRATE (AS N)",2019-08-22 12:15:00,"14797-55-8","T",0.219,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-03
